   201579000.000   -55163987.700   -16469419.081    77921611.046    -79.087  -1591.632    868.729 2004.388225  5 22  2 10  0
   201579300.000   -55186628.670   -16946581.587    78180695.414    -71.864  -1589.444    858.511 2004.388234  5 22  2 15  0
   201579600.000   -55207112.322   -17423081.512    78436723.532    -64.705  -1587.215    848.354 2004.388244  5 22  2 20  0
   201579900.000   -55225457.830   -17898906.540    78689713.764    -57.609  -1584.945    838.258 2004.388253  5 22  2 25  0
   201580200.000   -55241684.105   -18374044.611    78939684.265    -50.576  -1582.635    828.222 2004.388263  5 22  2 30  0
   201580500.000   -55255809.806   -18848483.912    79186652.988    -43.605  -1580.287    818.246 2004.388272  5 22  2 35  0
   201580800.000   -55267853.340   -19322212.872    79430637.684    -36.695  -1577.900    808.328 2004.388282  5 22  2 40  0
   201581100.000   -55277832.866   -19795220.155    79671655.905    -29.845  -1575.476    798.469 2004.388291  5 22  2 45  0
   201581400.000   -55285766.304   -20267494.655    79909725.007    -23.054  -1573.015    788.668 2004.388301  5 22  2 50  0
   201581700.000   -55291671.335   -20739025.487    80144862.152    -16.322  -1570.518    778.923 2004.388310  5 22  2 55  0
   201582000.000   -55295565.409   -21209801.985    80377084.314     -9.648  -1567.986    769.234 2004.388320  5 22  3  0  0
   201582300.000   -55297465.743   -21679813.694    80606408.274     -3.030  -1565.420    759.601 2004.388329  5 22  3  5  0
   201582600.000   -55297389.333   -22149050.363    80832850.632      3.531  -1562.819    750.023 2004.388339  5 22  3 10  0
   201582900.000   -55295352.953   -22617501.944    81056427.801     10.036  -1560.186    740.500 2004.388348  5 22  3 15  0
   201583200.000   -55291373.158   -23085158.582    81277156.015     16.487  -1557.520    731.030 2004.388358  5 22  3 20  0
   201583500.000   -55285466.294   -23552010.615    81495051.330     22.883  -1554.822    721.614 2004.388367  5 22  3 25  0
